λ,μ,p,n,snr,true_p,tau,MSE
1.0,500.0,216.0,200.0,2.333333333333333,100.0,0.0,12.858366527914075
1.0,500.0,216.0,200.0,3.6666666666666665,100.0,0.0,12.931729155129208
1.0,500.0,216.0,200.0,5.0,100.0,0.0,13.005014387961891
1.0,500.0,234.0,200.0,1.0,100.0,0.0,6.121539125676283
1.0,500.0,234.0,200.0,2.333333333333333,100.0,0.0,6.314168931940785
1.0,500.0,234.0,200.0,3.6666666666666665,100.0,0.0,6.504851732044455
1.0,500.0,234.0,200.0,5.0,100.0,0.0,6.694616342493707
1.0,500.0,254.0,200.0,1.0,100.0,0.0,4.88473162574825
1.0,500.0,254.0,200.0,2.333333333333333,100.0,0.0,5.149544462057243
1.0,500.0,254.0,200.0,3.6666666666666665,100.0,0.0,5.413412600250606
1.0,500.0,254.0,200.0,5.0,100.0,0.0,5.676835227765196
1.0,500.0,275.0,200.0,1.0,100.0,0.0,3.78336561145986
1.0,500.0,275.0,200.0,2.333333333333333,100.0,0.0,4.153310450389887
1.0,500.0,275.0,200.0,3.6666666666666665,100.0,0.0,4.522278779717567
1.0,500.0,275.0,200.0,5.0,100.0,0.0,4.890786596370789
1.0,500.0,297.0,200.0,1.0,100.0,0.0,3.456621302439878
1.0,500.0,297.0,200.0,2.333333333333333,100.0,0.0,3.879822882910575
1.0,500.0,297.0,200.0,3.6666666666666665,100.0,0.0,4.303843930336179
1.0,500.0,297.0,200.0,5.0,100.0,0.0,4.7282514306119685
1.0,500.0,322.0,200.0,1.0,100.0,0.0,3.142777521219431
1.0,500.0,322.0,200.0,2.333333333333333,100.0,0.0,3.634846590703556
1.0,500.0,322.0,200.0,3.6666666666666665,100.0,0.0,4.129068218887342
1.0,500.0,322.0,200.0,5.0,100.0,0.0,4.624304973354918
1.0,500.0,348.0,200.0,1.0,100.0,0.0,2.8987736474043744
1.0,500.0,348.0,200.0,2.333333333333333,100.0,0.0,3.486442302690939
1.0,500.0,348.0,200.0,3.6666666666666665,100.0,0.0,4.075131831606583
1.0,500.0,348.0,200.0,5.0,100.0,0.0,4.66430279485129
1.0,500.0,377.0,200.0,1.0,100.0,0.0,2.6786056166055743
1.0,500.0,377.0,200.0,2.333333333333333,100.0,0.0,3.3518124082390397
1.0,500.0,377.0,200.0,3.6666666666666665,100.0,0.0,4.0250276041454445
1.0,500.0,377.0,200.0,5.0,100.0,0.0,4.69824676342732
1.0,500.0,408.0,200.0,1.0,100.0,0.0,2.5708321874431954
1.0,500.0,408.0,200.0,2.333333333333333,100.0,0.0,3.2827107802149498
1.0,500.0,408.0,200.0,3.6666666666666665,100.0,0.0,3.99648846188398
1.0,500.0,408.0,200.0,5.0,100.0,0.0,4.711161735880038
1.0,500.0,442.0,200.0,1.0,100.0,0.0,2.444816102054437
1.0,500.0,442.0,200.0,2.333333333333333,100.0,0.0,3.183786099373147
1.0,500.0,442.0,200.0,3.6666666666666665,100.0,0.0,3.925587367530973
1.0,500.0,442.0,200.0,5.0,100.0,0.0,4.66872383618568
1.0,500.0,479.0,200.0,1.0,100.0,0.0,2.3271683407435546
1.0,500.0,479.0,200.0,2.333333333333333,100.0,0.0,3.1177215577264685
1.0,500.0,479.0,200.0,3.6666666666666665,100.0,0.0,3.911793591376705
1.0,500.0,479.0,200.0,5.0,100.0,0.0,4.70752506562081
1.0,500.0,518.0,200.0,1.0,100.0,0.0,2.2314497943624665
1.0,500.0,518.0,200.0,2.333333333333333,100.0,0.0,3.03753347751335
1.0,500.0,518.0,200.0,3.6666666666666665,100.0,0.0,3.8484897117255175
1.0,500.0,518.0,200.0,5.0,100.0,0.0,4.661743794842924
1.0,500.0,561.0,200.0,1.0,100.0,0.0,2.2180350098647743
1.0,500.0,561.0,200.0,2.333333333333333,100.0,0.0,3.0717185803057885
1.0,500.0,561.0,200.0,3.6666666666666665,100.0,0.0,3.928634412894477
1.0,500.0,561.0,200.0,5.0,100.0,0.0,4.787074549681132
1.0,500.0,608.0,200.0,1.0,100.0,0.0,2.1750015743286006
1.0,500.0,608.0,200.0,2.333333333333333,100.0,0.0,3.078847053482991
1.0,500.0,608.0,200.0,3.6666666666666665,100.0,0.0,3.986597370076327
1.0,500.0,608.0,200.0,5.0,100.0,0.0,4.896189171001257
1.0,500.0,658.0,200.0,1.0,100.0,0.0,2.1182979691049653
1.0,500.0,658.0,200.0,2.333333333333333,100.0,0.0,3.0468093204237845
1.0,500.0,658.0,200.0,3.6666666666666665,100.0,0.0,3.978709434638926
1.0,500.0,658.0,200.0,5.0,100.0,0.0,4.912207657321987
1.0,500.0,712.0,200.0,1.0,100.0,0.0,2.094568308748378
1.0,500.0,712.0,200.0,2.333333333333333,100.0,0.0,3.056136388328082
1.0,500.0,712.0,200.0,3.6666666666666665,100.0,0.0,4.020681014820717
1.0,500.0,712.0,200.0,5.0,100.0,0.0,4.986629352629935
1.0,500.0,771.0,200.0,1.0,100.0,0.0,2.0777334766569115
1.0,500.0,771.0,200.0,2.333333333333333,100.0,0.0,3.0694820070098845
1.0,500.0,771.0,200.0,3.6666666666666665,100.0,0.0,4.062856741042567
1.0,500.0,771.0,200.0,5.0,100.0,0.0,5.056998377319712
1.0,500.0,835.0,200.0,1.0,100.0,0.0,2.0674492291375817
1.0,500.0,835.0,200.0,2.333333333333333,100.0,0.0,3.0850832244719903
1.0,500.0,835.0,200.0,3.6666666666666665,100.0,0.0,4.104460170282096
1.0,500.0,835.0,200.0,5.0,100.0,0.0,5.124659075019291
1.0,500.0,904.0,200.0,1.0,100.0,0.0,2.05741621575921
1.0,500.0,904.0,200.0,2.333333333333333,100.0,0.0,3.101167549436078
1.0,500.0,904.0,200.0,3.6666666666666665,100.0,0.0,4.146362627161811
1.0,500.0,904.0,200.0,5.0,100.0,0.0,5.192238560899173
1.0,500.0,979.0,200.0,1.0,100.0,0.0,2.037990531064469
1.0,500.0,979.0,200.0,2.333333333333333,100.0,0.0,3.0990053560097817
1.0,500.0,979.0,200.0,3.6666666666666665,100.0,0.0,4.162528895090001
1.0,500.0,979.0,200.0,5.0,100.0,0.0,5.227235519982153
1.0,500.0,1059.0,200.0,1.0,100.0,0.0,2.019917802849526
1.0,500.0,1059.0,200.0,2.333333333333333,100.0,0.0,3.0920810799681986
1.0,500.0,1059.0,200.0,3.6666666666666665,100.0,0.0,4.167320134510528
1.0,500.0,1059.0,200.0,5.0,100.0,0.0,5.244009696537916
1.0,500.0,1147.0,200.0,1.0,100.0,0.0,2.004967374852792
1.0,500.0,1147.0,200.0,2.333333333333333,100.0,0.0,3.092623401255865
1.0,500.0,1147.0,200.0,3.6666666666666665,100.0,0.0,4.183138125304712
1.0,500.0,1147.0,200.0,5.0,100.0,0.0,5.275000984072555
1.0,500.0,1242.0,200.0,1.0,100.0,0.0,2.00111873554927
1.0,500.0,1242.0,200.0,2.333333333333333,100.0,0.0,3.106872417713962
1.0,500.0,1242.0,200.0,3.6666666666666665,100.0,0.0,4.215740808902265
1.0,500.0,1242.0,200.0,5.0,100.0,0.0,5.326078067349236
1.0,500.0,1344.0,200.0,1.0,100.0,0.0,1.9903549465447976
1.0,500.0,1344.0,200.0,2.333333333333333,100.0,0.0,3.103664506240819
1.0,500.0,1344.0,200.0,3.6666666666666665,100.0,0.0,4.220422023925547
1.0,500.0,1344.0,200.0,5.0,100.0,0.0,5.338805565922805
1.0,500.0,1455.0,200.0,1.0,100.0,0.0,1.985485492443282
1.0,500.0,1455.0,200.0,2.333333333333333,100.0,0.0,3.11666430522726
1.0,500.0,1455.0,200.0,3.6666666666666665,100.0,0.0,4.251193282373626
1.0,500.0,1455.0,200.0,5.0,100.0,0.0,5.3873021652851065
1.0,500.0,1576.0,200.0,1.0,100.0,0.0,1.982370910445127
1.0,500.0,1576.0,200.0,2.333333333333333,100.0,0.0,3.123600160795013
1.0,500.0,1576.0,200.0,3.6666666666666665,100.0,0.0,4.268199231929601
1.0,500.0,1576.0,200.0,5.0,100.0,0.0,5.4143874786117685
1.0,500.0,1706.0,200.0,1.0,100.0,0.0,1.9802424515841668
1.0,500.0,1706.0,200.0,2.333333333333333,100.0,0.0,3.133932361010854
1.0,500.0,1706.0,200.0,3.6666666666666665,100.0,0.0,4.290537703868174
1.0,500.0,1706.0,200.0,5.0,100.0,0.0,5.448517937502953
1.0,500.0,1847.0,200.0,1.0,100.0,0.0,1.970910966462352
1.0,500.0,1847.0,200.0,2.333333333333333,100.0,0.0,3.133417179992101
1.0,500.0,1847.0,200.0,3.6666666666666665,100.0,0.0,4.298970965343638
1.0,500.0,1847.0,200.0,5.0,100.0,0.0,5.465961956685677
1.0,500.0,2000.0,200.0,1.0,100.0,0.0,1.9617114738395216
1.0,500.0,2000.0,200.0,2.333333333333333,100.0,0.0,3.1322798105616414
1.0,500.0,2000.0,200.0,3.6666666666666665,100.0,0.0,4.306463678961446
1.0,500.0,2000.0,200.0,5.0,100.0,0.0,5.482352597837465
