λ,μ,p,n,snr,MSE,null_risk
1.0,85.85714285714286,79.0,200.0,5.0,1.5937026270352377,33.125671088191744
1.0,85.85714285714286,85.0,200.0,5.0,1.673385842754584,46.007792761148494
1.0,85.85714285714286,92.0,200.0,5.0,1.7234383171639798,69.003070870392
1.0,85.85714285714286,100.0,200.0,5.0,1.7289376346192926,62.20547167614169
1.0,85.85714285714286,108.0,200.0,5.0,1.89383715844677,61.525233310256496
1.0,85.85714285714286,116.0,200.0,5.0,2.2279934099772136,84.68292508642398
1.0,85.85714285714286,126.0,200.0,5.0,2.6038969792407514,69.89844359798465
1.0,85.85714285714286,136.0,200.0,5.0,3.300554370956675,59.59769083198164
1.0,85.85714285714286,147.0,200.0,5.0,3.4974554332980627,59.87109987001922
1.0,85.85714285714286,158.0,200.0,5.0,4.091425241205843,64.46340793558682
1.0,85.85714285714286,171.0,200.0,5.0,6.718576535111471,47.008382526163565
1.0,85.85714285714286,185.0,200.0,5.0,12.133931619765177,57.56821841005754
1.0,85.85714285714286,200.0,200.0,5.0,487.98791562065156,31.045769062244993
1.0,85.85714285714286,216.0,200.0,5.0,9.399678716340373,10.723700874912694
1.0,85.85714285714286,234.0,200.0,5.0,6.317950982019483,6.455249166290321
1.0,85.85714285714286,254.0,200.0,5.0,5.524314127622291,7.822128558172232
1.0,85.85714285714286,275.0,200.0,5.0,5.072604859943183,12.329346106831533
1.0,85.85714285714286,297.0,200.0,5.0,4.729446440960673,7.832332959604598
1.0,85.85714285714286,322.0,200.0,5.0,4.443808274308665,21.954646762278923
1.0,85.85714285714286,348.0,200.0,5.0,4.255240868597824,16.076684907568897
1.0,85.85714285714286,377.0,200.0,5.0,4.183576262958215,48.32573414664375
1.0,85.85714285714286,408.0,200.0,5.0,4.103074714675101,49.88266824129843
1.0,85.85714285714286,442.0,200.0,5.0,4.24657932827725,48.29992233268177
1.0,85.85714285714286,479.0,200.0,5.0,4.463797425224069,52.15002812570679
1.0,85.85714285714286,518.0,200.0,5.0,4.612747449946776,44.719148922029945
1.0,85.85714285714286,561.0,200.0,5.0,4.671605926812645,50.254718291866496
1.0,85.85714285714286,608.0,200.0,5.0,4.88765468063767,53.38456427563171
1.0,85.85714285714286,658.0,200.0,5.0,4.9099734699063395,70.51290608061856
1.0,85.85714285714286,712.0,200.0,5.0,4.9189982613647665,62.074861590951734
1.0,85.85714285714286,771.0,200.0,5.0,4.946134165383495,52.83551757244845
1.0,85.85714285714286,835.0,200.0,5.0,4.963996764342746,14.13735552377081
1.0,85.85714285714286,904.0,200.0,5.0,4.9938444401149065,16.29111630567545
1.0,85.85714285714286,979.0,200.0,5.0,5.203292402565449,23.213577916035646
1.0,85.85714285714286,1059.0,200.0,5.0,5.109153176231245,26.379557691936316
1.0,85.85714285714286,1147.0,200.0,5.0,5.06882204609291,15.316663012711654
1.0,85.85714285714286,1242.0,200.0,5.0,5.064151331234033,8.66426692190554
1.0,85.85714285714286,1344.0,200.0,5.0,5.1230502079047895,13.783779373651468
1.0,85.85714285714286,1455.0,200.0,5.0,5.116798295285721,31.129008031013726
1.0,85.85714285714286,1576.0,200.0,5.0,4.898820350094573,26.52576385627583
1.0,85.85714285714286,1706.0,200.0,5.0,5.018496887998458,34.68820296261834
1.0,85.85714285714286,1847.0,200.0,5.0,5.004059163300304,36.833559297379004
1.0,85.85714285714286,2000.0,200.0,5.0,5.0790153506187075,14.773571611335138
1.0,100.0,20.0,200.0,1.0,1.09410145045739,27.09348774550741
1.0,100.0,21.0,200.0,1.0,1.094203557713853,25.767537212559873
1.0,100.0,23.0,200.0,1.0,1.1129551815641594,16.848954699480213
1.0,100.0,25.0,200.0,1.0,1.214250356519789,11.296343942297238
1.0,100.0,27.0,200.0,1.0,1.2110719374447045,8.14953935635954
1.0,100.0,29.0,200.0,1.0,1.2956675292904043,6.584657030727538
1.0,100.0,31.0,200.0,1.0,1.311569458751747,5.68439448657256
1.0,100.0,34.0,200.0,1.0,1.3197572905828636,7.548417404443778
1.0,100.0,36.0,200.0,1.0,1.3152048729920058,8.86125708337394
1.0,100.0,39.0,200.0,1.0,1.3315036527756994,8.95048829526196
1.0,100.0,43.0,200.0,1.0,1.3198640845256355,12.984067409489892
1.0,100.0,46.0,200.0,1.0,1.355173240019469,6.580504358094843
1.0,100.0,50.0,200.0,1.0,1.3777079398908127,4.219698699352423
1.0,100.0,54.0,200.0,1.0,1.4123131395214072,3.2832605472119565
1.0,100.0,58.0,200.0,1.0,1.4108545860614745,3.4874527011171343
1.0,100.0,63.0,200.0,1.0,1.4493994255185165,2.528425509257902
1.0,100.0,68.0,200.0,1.0,1.514897047219001,2.676926765350047
1.0,100.0,73.0,200.0,1.0,1.5717198540915687,3.7077749766572157
1.0,100.0,79.0,200.0,1.0,1.5936202098223402,9.447001804816995
1.0,100.0,85.0,200.0,1.0,1.6734050052195977,12.957829108348188
1.0,100.0,92.0,200.0,1.0,1.7235622398272707,19.21346855508549
1.0,100.0,100.0,200.0,1.0,1.7291177762883045,17.369425845558215
1.0,100.0,108.0,200.0,1.0,1.8941765858911923,17.17891864859322
1.0,100.0,116.0,200.0,1.0,2.2286297074647545,23.48540136271612
1.0,100.0,126.0,200.0,1.0,2.604066848146899,19.46825998307179
1.0,100.0,136.0,200.0,1.0,3.3009701830925313,16.66031997620307
1.0,100.0,147.0,200.0,1.0,3.4976954840454466,16.725856813667324
1.0,100.0,158.0,200.0,1.0,4.091452932542332,17.953873946466576
1.0,100.0,171.0,200.0,1.0,6.718543313851542,13.205569782970196
1.0,100.0,185.0,200.0,1.0,12.131699877415015,16.063616542731232
1.0,100.0,200.0,200.0,1.0,485.5892687667678,8.836068485209083
1.0,100.0,216.0,200.0,1.0,9.08406967089886,3.2734053282605022
1.0,100.0,234.0,200.0,1.0,5.792533829842141,2.100309846197789
1.0,100.0,254.0,200.0,1.0,4.53751962926788,2.4828473290097204
1.0,100.0,275.0,200.0,1.0,3.7815286648294393,3.7367125284011307
1.0,100.0,297.0,200.0,1.0,3.3775576377160066,2.5089898193181654
1.0,100.0,322.0,200.0,1.0,2.92924967035931,6.382543984173498
1.0,100.0,348.0,200.0,1.0,2.5884361749774087,4.761877898723725
1.0,100.0,377.0,200.0,1.0,2.407021402696132,13.556329301799167
1.0,100.0,408.0,200.0,1.0,2.187969083202722,13.993260083843573
1.0,100.0,442.0,200.0,1.0,2.129703388849156,13.559921671809956
1.0,100.0,479.0,200.0,1.0,2.09918774157179,14.609463223963731
1.0,100.0,518.0,200.0,1.0,2.0833980339253277,12.579802531698755
1.0,100.0,561.0,200.0,1.0,2.068694724007321,14.07769902715642
1.0,100.0,608.0,200.0,1.0,2.105667659424807,14.935747147843054
1.0,100.0,658.0,200.0,1.0,2.0767464431275844,19.59593912029783
1.0,100.0,712.0,200.0,1.0,2.0493850455185028,17.298688826421852
1.0,100.0,771.0,200.0,1.0,2.029340864299264,14.781402667542729
1.0,100.0,835.0,200.0,1.0,1.9705172569632232,4.217842331328455
1.0,100.0,904.0,200.0,1.0,1.950769477650238,4.802185850310969
1.0,100.0,979.0,200.0,1.0,2.0033144241985164,6.696825813585926
1.0,100.0,1059.0,200.0,1.0,1.959901152296511,7.564772631257213
1.0,100.0,1147.0,200.0,1.0,1.9520787220775293,4.554613955545663
1.0,100.0,1242.0,200.0,1.0,1.9249202005738943,2.7300635340962263
1.0,100.0,1344.0,200.0,1.0,1.9362172084241043,4.1405221130907135
1.0,100.0,1455.0,200.0,1.0,1.9100471454282961,8.86585073776706
1.0,100.0,1576.0,200.0,1.0,1.838388922495922,7.615824725242483
1.0,100.0,1706.0,200.0,1.0,1.8744199095589857,9.841950930610983
1.0,100.0,1847.0,200.0,1.0,1.8500303431017144,10.436355862676749
1.0,100.0,2000.0,200.0,1.0,1.85548311719975,4.416868282613944
1.0,100.0,20.0,200.0,2.333333333333333,1.094101450457394,61.62871952873047
1.0,100.0,21.0,200.0,2.333333333333333,1.0942035577138522,58.538113208911476
1.0,100.0,23.0,200.0,2.333333333333333,1.1129551815641598,37.76765260987146
1.0,100.0,25.0,200.0,2.333333333333333,1.2142503565197884,24.838240816725936
1.0,100.0,27.0,200.0,2.333333333333333,1.2110719374447068,17.50922768223612
1.0,100.0,29.0,200.0,2.333333333333333,1.2956675292904032,13.866767053467708
1.0,100.0,31.0,200.0,2.333333333333333,1.311569458751749,11.76869883770358
1.0,100.0,34.0,200.0,2.333333333333333,1.3197572905828614,16.09891652927941
1.0,100.0,36.0,200.0,2.333333333333333,1.315204872992005,19.155626818411562
1.0,100.0,39.0,200.0,2.333333333333333,1.3315036527756983,19.370112551237252
1.0,100.0,43.0,200.0,2.333333333333333,1.3198640845256162,28.77960168593963
1.0,100.0,46.0,200.0,2.333333333333333,1.355173240019467,13.877037264860995
1.0,100.0,50.0,200.0,2.333333333333333,1.3777079398908099,8.41183356731126
1.0,100.0,54.0,200.0,2.333333333333333,1.4123131395214048,6.247992828117156
1.0,100.0,58.0,200.0,2.333333333333333,1.4108545860614776,6.725252426059918
1.0,100.0,63.0,200.0,2.333333333333333,1.4493994255185136,4.511675800901614
1.0,100.0,68.0,200.0,2.333333333333333,1.514897047218991,4.8380297816798725
1.0,100.0,73.0,200.0,2.333333333333333,1.5717198540915829,7.240761512960886
1.0,100.0,79.0,200.0,2.333333333333333,1.5936202098223258,20.563736036202524
1.0,100.0,85.0,200.0,2.333333333333333,1.6734050052196099,28.731716290775513
1.0,100.0,92.0,200.0,2.333333333333333,1.7235622398272317,43.27222905053547
1.0,100.0,100.0,200.0,2.333333333333333,1.7291177762882541,38.9842347639832
1.0,100.0,108.0,200.0,2.333333333333333,1.8941765858911785,38.55407275605444
1.0,100.0,116.0,200.0,2.333333333333333,2.228629707464784,53.22992232793195
1.0,100.0,126.0,200.0,2.333333333333333,2.6040668481468314,43.870136306615535
1.0,100.0,136.0,200.0,2.333333333333333,3.300970183091956,37.33372670494409
1.0,100.0,147.0,200.0,2.333333333333333,3.4976954840455265,37.5041768793184
1.0,100.0,158.0,200.0,2.333333333333333,4.09145293254205,40.394124240863974
1.0,100.0,171.0,200.0,2.333333333333333,6.718543313851085,29.353673821047497
1.0,100.0,185.0,200.0,2.333333333333333,12.13169987741149,36.02129251307693
1.0,100.0,200.0,200.0,2.333333333333333,485.5892687722882,19.211152631224618
1.0,100.0,216.0,200.0,2.333333333333333,9.189841800082034,6.305065530088491
1.0,100.0,234.0,200.0,2.333333333333333,5.961299638008226,3.587531927572847
1.0,100.0,254.0,200.0,2.333333333333333,4.870966427901982,4.458247362810263
1.0,100.0,275.0,200.0,2.333333333333333,4.220407336898328,7.3371055159235175
1.0,100.0,297.0,200.0,2.333333333333333,3.8299037349873966,4.499511150563141
1.0,100.0,322.0,200.0,2.333333333333333,3.432340077731822,13.470421274488713
1.0,100.0,348.0,200.0,2.333333333333333,3.145897446302509,9.723418914393282
1.0,100.0,377.0,200.0,2.333333333333333,3.0028648092679497,30.18005745671185
1.0,100.0,408.0,200.0,2.333333333333333,2.8272499132041973,31.184077993706595
1.0,100.0,442.0,200.0,2.333333333333333,2.837769571513204,30.176776169113285
1.0,100.0,479.0,200.0,2.333333333333333,2.8887026916428105,32.626902503382986
1.0,100.0,518.0,200.0,2.333333333333333,2.928761740757226,27.913145821192472
1.0,100.0,561.0,200.0,2.333333333333333,2.9380507492322323,31.39965930128366
1.0,100.0,608.0,200.0,2.333333333333333,3.0341229475111926,33.39663349589483
1.0,100.0,658.0,200.0,2.333333333333333,3.021903353544536,44.25555871262454
1.0,100.0,712.0,200.0,2.333333333333333,3.0069206020886314,38.91565756870761
1.0,100.0,771.0,200.0,2.333333333333333,3.0022071004383752,33.05463594515121
1.0,100.0,835.0,200.0,2.333333333333333,2.965387379460165,8.526956767224272
1.0,100.0,904.0,200.0,2.333333333333333,2.962731321422858,9.88130282160853
1.0,100.0,979.0,200.0,2.333333333333333,3.0731101075855025,14.264357394020601
1.0,100.0,1059.0,200.0,2.333333333333333,3.0110212161304286,16.292067589259428
1.0,100.0,1147.0,200.0,2.333333333333333,2.9940421828855706,9.291820419329163
1.0,100.0,1242.0,200.0,2.333333333333333,2.9708512626892887,5.070302650193517
1.0,100.0,1344.0,200.0,2.333333333333333,3.0012742634515113,8.324799558331348
1.0,100.0,1455.0,200.0,2.333333333333333,2.9789791429574333,19.30431217152575
1.0,100.0,1576.0,200.0,2.333333333333333,2.853579917478275,16.410900856124343
1.0,100.0,1706.0,200.0,2.333333333333333,2.9196356157790206,21.583472087875514
1.0,100.0,1847.0,200.0,2.333333333333333,2.8964232649583765,22.971113257459994
1.0,100.0,2000.0,200.0,2.333333333333333,2.925330132191184,8.981904489863108
1.0,100.0,20.0,200.0,3.6666666666666665,1.0941014504573976,96.11159574378998
1.0,100.0,21.0,200.0,3.6666666666666665,1.0942035577138516,91.25690399539941
1.0,100.0,23.0,200.0,3.6666666666666665,1.1129551815641598,58.64144896130551
1.0,100.0,25.0,200.0,3.6666666666666665,1.2142503565197875,38.33987797208976
1.0,100.0,27.0,200.0,3.6666666666666665,1.211071937444708,26.831010424376352
1.0,100.0,29.0,200.0,3.6666666666666665,1.2956675292904019,21.112525408087127
1.0,100.0,31.0,200.0,3.6666666666666665,1.31156945875175,17.817094198749242
1.0,100.0,34.0,200.0,3.6666666666666665,1.3197572905828592,24.61017157935894
1.0,100.0,36.0,200.0,3.6666666666666665,1.3152048729920043,29.409607276672528
1.0,100.0,39.0,200.0,3.6666666666666665,1.3315036527756985,29.750440064000358
1.0,100.0,43.0,200.0,3.6666666666666665,1.3198640845256018,44.5354572473686
1.0,100.0,46.0,200.0,3.6666666666666665,1.3551732400194656,21.140691149634925
1.0,100.0,50.0,200.0,3.6666666666666665,1.377707939890808,12.578630294855104
1.0,100.0,54.0,200.0,3.6666666666666665,1.4123131395214028,9.191072192237108
1.0,100.0,58.0,200.0,3.6666666666666665,1.4108545860614805,9.941540375315304
1.0,100.0,63.0,200.0,3.6666666666666665,1.449399425518512,6.477616593488083
1.0,100.0,68.0,200.0,3.6666666666666665,1.514897047218984,6.978317740748786
1.0,100.0,73.0,200.0,3.6666666666666665,1.5717198540915924,10.7524839854527
1.0,100.0,79.0,200.0,3.6666666666666665,1.593620209822315,31.647278900437133
1.0,100.0,85.0,200.0,3.6666666666666665,1.6734050052196185,44.468245211976466
1.0,100.0,92.0,200.0,3.6666666666666665,1.7235622398272048,67.28389188729959
1.0,100.0,100.0,200.0,3.6666666666666665,1.7291177762882157,60.55451609464862
1.0,100.0,108.0,200.0,3.6666666666666665,1.8941765858911692,59.8871967524992
1.0,100.0,116.0,200.0,3.6666666666666665,2.228629707464809,82.92557972573309
1.0,100.0,126.0,200.0,3.6666666666666665,2.6040668481467817,68.22550545377904
1.0,100.0,136.0,200.0,3.6666666666666665,3.300970183091533,57.963314354030345
1.0,100.0,147.0,200.0,3.6666666666666665,3.497695484045578,58.241727927192684
1.0,100.0,158.0,200.0,3.6666666666666665,4.091452932541848,62.797880964494226
1.0,100.0,171.0,200.0,3.6666666666666665,6.7185433138507635,45.472056711912515
1.0,100.0,185.0,200.0,3.6666666666666665,12.131699877408941,55.949046024783094
1.0,100.0,200.0,200.0,3.6666666666666665,485.5892687763422,29.565733525595448
1.0,100.0,216.0,200.0,3.6666666666666665,9.295015043248277,9.329003257114412
1.0,100.0,234.0,200.0,3.6666666666666665,6.137617027832819,5.070457102105562
1.0,100.0,254.0,200.0,3.6666666666666665,5.198898577017838,6.425545147302781
1.0,100.0,275.0,200.0,3.6666666666666665,4.648981035270787,10.921249136428901
1.0,100.0,297.0,200.0,3.6666666666666665,4.2801451376269455,6.4784966322467135
1.0,100.0,322.0,200.0,3.6666666666666665,3.9375848662336415,20.53503928683885
1.0,100.0,348.0,200.0,3.6666666666666665,3.701109845295241,14.667712056317033
1.0,100.0,377.0,200.0,3.6666666666666665,3.594242984639515,46.77544671077401
1.0,100.0,408.0,200.0,3.6666666666666665,3.465421512556313,48.343862954628236
1.0,100.0,442.0,200.0,3.6666666666666665,3.5428381862598926,46.7632625271776
1.0,100.0,479.0,200.0,3.6666666666666665,3.6765585880464604,50.61418173423461
1.0,100.0,518.0,200.0,3.6666666666666665,3.7713683115284855,43.220177246263574
1.0,100.0,561.0,200.0,3.6666666666666665,3.805302092381891,48.69381523225998
1.0,100.0,608.0,200.0,3.6666666666666665,3.9611353554790756,51.82882156523529
1.0,100.0,658.0,200.0,3.6666666666666665,3.9660601030539193,68.88389533791334
1.0,100.0,712.0,200.0,3.6666666666666665,3.963177410695979,60.504883801538114
1.0,100.0,771.0,200.0,3.6666666666666665,3.974282005745851,51.30232690591973
1.0,100.0,835.0,200.0,3.6666666666666665,3.963811429920006,12.831516055868564
1.0,100.0,904.0,200.0,3.6666666666666665,3.977583630567586,14.954277552994533
1.0,100.0,979.0,200.0,3.6666666666666665,4.139100915341894,21.819175078263505
1.0,100.0,1059.0,200.0,3.6666666666666665,4.060490880484284,25.00708377249246
1.0,100.0,1147.0,200.0,3.6666666666666665,4.032304899313701,14.020829105051437
1.0,100.0,1242.0,200.0,3.6666666666666665,4.01735492087907,7.408566730041998
1.0,100.0,1344.0,200.0,3.6666666666666665,4.064979793394911,12.500738898109182
1.0,100.0,1455.0,200.0,3.6666666666666665,4.0504038386562184,29.726388097286137
1.0,100.0,1576.0,200.0,3.6666666666666665,3.874758919740133,25.193648055651586
1.0,100.0,1706.0,200.0,3.6666666666666665,3.9686568448883057,33.30888485590353
1.0,100.0,1847.0,200.0,3.6666666666666665,3.9490914805041095,35.48988341168509
1.0,100.0,2000.0,200.0,3.6666666666666665,4.00108521770904,13.540742085736769
1.0,100.0,20.0,200.0,5.0,1.0941014504574003,130.56978156905666
1.0,100.0,21.0,200.0,5.0,1.0942035577138518,123.95127336766372
1.0,100.0,23.0,200.0,5.0,1.1129551815641598,79.49407016304971
1.0,100.0,25.0,200.0,5.0,1.2142503565197875,51.822529025468114
1.0,100.0,27.0,200.0,5.0,1.2110719374447092,36.13491725244284
1.0,100.0,29.0,200.0,5.0,1.2956675292904014,28.341140660511247
1.0,100.0,31.0,200.0,5.0,1.3115694587517512,23.848555220366027
1.0,100.0,34.0,200.0,5.0,1.319757290582858,33.102919495684155
1.0,100.0,36.0,200.0,5.0,1.3152048729920036,39.64454053475893
1.0,100.0,39.0,200.0,5.0,1.3315036527756974,40.11223560506438
1.0,100.0,43.0,200.0,5.0,1.3198640845255898,60.272600702813364
1.0,100.0,46.0,200.0,5.0,1.3551732400194645,28.388839599218883
1.0,100.0,50.0,200.0,5.0,1.3777079398908068,16.733477795498832
1.0,100.0,54.0,200.0,5.0,1.4123131395214006,12.123940245997316
1.0,100.0,58.0,200.0,5.0,1.4108545860614818,13.147683575015147
1.0,100.0,63.0,200.0,5.0,1.4493994255185103,8.435394390354475
1.0,100.0,68.0,200.0,5.0,1.514897047218978,9.10878951606957
1.0,100.0,73.0,200.0,5.0,1.5717198540916006,14.254178526962011
1.0,100.0,79.0,200.0,5.0,1.5936202098223062,42.71516903046492
1.0,100.0,85.0,200.0,5.0,1.673405005219625,60.187156331212606
1.0,100.0,92.0,200.0,5.0,1.7235622398271817,91.27334391455341
1.0,100.0,100.0,200.0,5.0,1.7291177762881844,82.10379863689704
1.0,100.0,108.0,200.0,5.0,1.894176585891159,81.20049974689147
1.0,100.0,116.0,200.0,5.0,2.2286297074648282,112.59819352820222
1.0,100.0,126.0,200.0,5.0,2.604066848146739,92.55894225729187
1.0,100.0,136.0,200.0,5.0,3.300970183091186,78.5722373404076
1.0,100.0,147.0,200.0,5.0,3.497695484045624,78.96005269263543
1.0,100.0,158.0,200.0,5.0,4.09145293254167,85.18442766598594
1.0,100.0,171.0,200.0,5.0,6.718543313850473,61.57642339140781
1.0,100.0,185.0,200.0,5.0,12.131699877406785,75.86268838855821
1.0,100.0,200.0,200.0,5.0,485.589268779702,39.91064528079192
1.0,100.0,216.0,200.0,5.0,9.399905857444384,12.349299138206534
1.0,100.0,234.0,200.0,5.0,6.317495672004192,6.551355896091526
1.0,100.0,254.0,200.0,5.0,5.524230069681026,8.389021987803465
1.0,100.0,275.0,200.0,5.0,5.072695005704188,14.49772970943793
1.0,100.0,297.0,200.0,5.0,4.729393986223489,8.45204191659784
1.0,100.0,322.0,200.0,5.0,4.443845640459824,27.58868844411969
1.0,100.0,348.0,200.0,5.0,4.255261697407708,19.60387126443359
1.0,100.0,377.0,200.0,5.0,4.183515399292284,63.357471607751684
1.0,100.0,408.0,200.0,5.0,4.103070009245934,65.48901307091616
1.0,100.0,442.0,200.0,5.0,4.24649317638353,63.3354275585637
1.0,100.0,479.0,200.0,5.0,4.463632090462779,68.58723777199668
1.0,100.0,518.0,200.0,5.0,4.612674643061841,58.51480024542018
1.0,100.0,561.0,200.0,5.0,4.671560887410106,65.97485889849716
1.0,100.0,608.0,200.0,5.0,4.887467314856678,70.24747579829774
1.0,100.0,658.0,200.0,5.0,4.90974518615743,93.49747921240345
1.0,100.0,712.0,200.0,5.0,4.918831173882272,82.08102692981437
1.0,100.0,771.0,200.0,5.0,4.945983726932256,69.537972352121
1.0,100.0,835.0,200.0,5.0,4.963911479127965,17.13392718023637
1.0,100.0,904.0,200.0,5.0,4.993799055789991,20.02435566224582
1.0,100.0,979.0,200.0,5.0,5.203297379808207,29.367997009546997
1.0,100.0,1059.0,200.0,5.0,5.109182232083529,33.716309401905455
1.0,100.0,1147.0,200.0,5.0,5.068822379762768,18.74597179632715
1.0,100.0,1242.0,200.0,5.0,5.064128609951269,9.745899401512183
1.0,100.0,1344.0,200.0,5.0,5.128047956916569,16.672746066367708
1.0,100.0,1455.0,200.0,5.0,5.123004067189495,40.14073677275353
1.0,100.0,1576.0,200.0,5.0,4.898761809489014,33.97058104798844
1.0,100.0,1706.0,200.0,5.0,5.019472722528719,45.026701060220475
1.0,100.0,1847.0,200.0,5.0,5.004719065085118,48.00111413476774
1.0,100.0,2000.0,200.0,5.0,5.079626493298697,18.096656475227544
